2.302585092994045457e+00,-2.231435513142097093e-01,2.231435513142097093e-01,-1.053605156578263369e-01,1.053605156578263369e-01,0.000000000000000000e+00,9.531017980432521242e-02,-9.531017980432521242e-02,1.823215567939548976e-01,-8.701137698962968514e-02,8.701137698962968514e-02,8.004270767353638405e-02,-8.004270767353638405e-02,-1.823215567939548976e-01,1.823215567939548976e-01,-8.701137698962968514e-02,0.000000000000000000e+00,1.670540846631660692e-01,-8.004270767353638405e-02,8.004270767353637017e-02,0.000000000000000000e+00,-8.004270767353638405e-02,1.541506798272580525e-01,6.899287148695165683e-02,-2.231435513142097093e-01,0.000000000000000000e+00,1.541506798272580525e-01,-7.410797215372166846e-02,0.000000000000000000e+00,7.410797215372166846e-02,6.899287148695165683e-02,0.000000000000000000e+00,1.251631429540061013e-01,-6.062462181643502035e-02,0.000000000000000000e+00,6.062462181643502035e-02,0.000000000000000000e+00,-1.251631429540061013e-01,6.453852113757108100e-02,6.062462181643502035e-02,-1.251631429540061013e-01,1.823215567939544535e-01
2.302585092994045457e+00,-2.091075705790115535e-01,1.680567394645202384e-01,-1.507982384408525778e-01,-2.547810638530926403e-02,-4.114280493514220483e-03,1.748688825966834004e-01,-6.626192804603095454e-02,-5.386957222547907043e-02,-8.701137698962968514e-02,7.803338571239107346e-02,-1.059067733951743473e-01,2.491177032542789271e-02,9.987160308445930390e-02,1.167402988127771435e-01,3.211248777199617044e-02,-2.813924480618677781e-02,6.209960666420179243e-02,-1.129821413364717059e-02,-8.828897403438927538e-02,2.516964427817339200e-02,-9.748854325444307467e-02,1.004336534175372941e-01,1.130557092204766412e-01,-9.632356058921782982e-02,1.416728892306356180e-01,1.917785210397800477e-01,-1.667316296006064458e-01,4.700611708840435332e-02,1.826199484877163715e-01,-4.873572976081744224e-02,3.404815053966010058e-02,-7.445845410037364720e-02,-4.840499380030621052e-02,-1.758509222078707621e-02,3.859896608342467533e-02,-5.135885787010220638e-02,1.131952436543823270e-01,1.482494728132176254e-01,-1.411444304067933642e-01,-3.228101229279779771e-02,1.823215567939544535e-01
2.302585092994045457e+00,-2.621655098322492883e-01,2.435446837120592289e-01,-2.240330851674489643e-01,9.239528093808849207e-02,6.188244784653766650e-02,-8.815773637142948482e-02,-6.626192804603095454e-02,3.987434530138996014e-02,-7.756349780188626086e-02,8.701137698962968514e-02,1.670868957866525339e-02,-1.532123527802680685e-01,5.103602520232926321e-02,1.920373372531983813e-01,-2.283278383103187759e-03,-6.418591021070174651e-02,1.157499522824619737e-01,-7.696726813333976125e-02,-2.690466806788362197e-02,2.187598885649418012e-02,-2.868384980343417767e-02,-8.681318934078097183e-02,-3.034261220068570908e-02,-5.551987104743136281e-02,2.409638691680390243e-01,2.326092837158824089e-01,-2.248656586880298791e-02,-5.753746162381660756e-03,4.729877394893003406e-02,1.032950858082071210e-02,-9.554674161425685819e-02,3.742751530164999119e-02,7.750168717131467044e-02,-5.275216947020208019e-03,1.747063975967842742e-01,-3.127072719694284908e-03,2.157432901933831540e-02,1.683846194624918913e-02,1.294933771865735550e-01,-3.228101229279779771e-02,6.263473184005467764e-02
2.302585092994045457e+00,-1.113148252808280891e-01,1.490062615893083531e-01,-1.507982384408525778e-01,1.534455630981237106e-01,5.130413238070409554e-02,6.660519876339453249e-02,-1.720209468772068429e-01,2.361740679445480107e-02,7.027859164510691370e-02,-2.393061346584421378e-02,-1.255299358867142667e-01,1.441132748651026418e-02,-1.107326863432900668e-02,3.029822089719866884e-01,-8.701137698962968514e-02,-4.888008163236400028e-02,1.458311908678865676e-01,-4.558398047022404337e-02,3.369472949427367026e-02,1.646461961296529775e-01,3.783263128434326272e-02,-6.719002684924105240e-02,-2.939150227208829624e-02,-1.880447547969201494e-01,2.978691982861197962e-02,2.092374916769475235e-01,-4.317761156339310069e-02,3.407044524558894283e-02,-6.693494328572827112e-02,-9.696751491122536371e-02,3.404815053966010058e-02,9.111499241434600771e-02,4.554750975374823735e-02,-5.275216947020208019e-03,2.607564735548462131e-02,1.592340515551760038e-02,-3.464684579261084751e-02,1.334946953341690223e-01,4.175774953421744484e-02,-1.934534044998239416e-02,1.767536066430147601e-02
2.302585092994045457e+00,-2.621655098322492883e-01,2.080714999309465074e-01,-2.151203793962107313e-01,5.757467610761005800e-02,8.677731616181681706e-02,9.175360159454343245e-02,-1.780906540794125748e-01,8.836905323990044969e-02,-5.619382556125786937e-02,1.281813840192977047e-02,-5.226718896707033268e-03,-8.238525316661818310e-02,8.070506217415798766e-02,3.184289883073144756e-01,-1.820668353862078814e-02,-3.389299096856843857e-02,8.016213686819398387e-02,-1.580356861069915908e-01,-9.530979116519242011e-02,1.267860930946359821e-01,-4.047397232947549245e-02,1.493779396786529823e-01,1.178284493690816975e-01,-6.624232200379323587e-02,1.135336444244488402e-01,1.387470274194660125e-01,-8.886274963277028538e-02,4.419888070636078525e-02,1.354922781202273219e-01,1.815486654383546838e-02,1.296523471973783787e-02,-8.462221143744570739e-02,1.484672020223253008e-03,-1.476040896700377969e-01,1.864410555304178430e-01,-7.323484672659638650e-02,-5.513643805354331850e-02,-5.417774859273796761e-02,-2.691071317213504510e-02,4.952341492015614050e-02,1.619204243961049339e-01
2.302585092994045457e+00,-2.394004898211448684e-01,1.715221450292910288e-01,-2.926073584161446028e-01,-3.439081215654749696e-02,4.891721312679982864e-02,9.951470755547749125e-02,-1.295959461409020852e-01,5.966407219896976977e-02,7.705928768357163394e-03,-4.199314366983639829e-02,-3.178601835984523616e-02,3.549008579126146368e-02,1.153183824197871188e-01,3.029822089719866884e-01,-6.956554140872299452e-02,5.045540205527336564e-02,1.670540846631660692e-01,-1.681994434440636510e-01,-6.779938177345680439e-02,7.323484672659638650e-02,-2.882008054809058473e-02,1.464072800375676442e-01,1.130557092204766412e-01,-5.551987104743136281e-02,1.300189974492507172e-01,1.541506798272580525e-01,-8.770181317926430131e-02,4.700611708840435332e-02,4.081267253258885619e-03,4.199073986657654578e-02,-5.303149362031404912e-02,1.638999325080147673e-01,-1.176391927414026095e-01,2.892030213191860641e-02,2.607564735548462131e-02,-8.708716096646254567e-02,-1.961793534929932581e-01,1.998708790981363059e-01,-1.015149673434107003e-04,4.191222629490212043e-02,5.995642521786963969e-02
2.302585092994045457e+00,-2.060321310388149307e-01,1.975710570920288789e-01,-1.503687329507650827e-01,1.379987837627958958e-01,1.160936453505987537e-03,1.862920237172943083e-01,-5.901523462578250889e-02,7.614942522377163292e-02,-1.050739071936218627e-01,-6.621167801941238440e-02,1.106611931327197013e-01,-5.930187084735916159e-02,1.664025904722990848e-02,8.164150229548758353e-02,9.639484498945402602e-02,-1.118859694020236384e-01,4.679377808586404619e-02,-4.549373321258598502e-02,4.025692522444945798e-03,1.267860930946359821e-01,-6.271307151665903024e-02,3.349002764922625469e-02,5.338897200299906609e-02,-1.490227962788805982e-01,1.386820472555977402e-01,1.576160853920288429e-01,3.283940358769832368e-02,9.203899913580181058e-02,2.901630643347638538e-02,1.032950858082071210e-02,1.296523471973783787e-02,4.219777928754617213e-02,-9.082999453661097511e-02,8.180442721295394515e-02,-1.229335416169577422e-01,0.000000000000000000e+00,-8.194563625833495291e-02,7.750180422282702819e-02,1.218821885613195349e-01,-3.821221273219996967e-02,-5.089891258439416255e-02
2.302585092994045457e+00,-1.692833791710409430e-01,1.101378390627853754e-01,-1.509344691855089848e-01,-1.251482330005331683e-02,1.099674952868350403e-01,1.892626833583796464e-01,-1.331525243506838652e-01,1.382587190604299132e-01,-1.041227972650244638e-01,2.294657386270160943e-02,5.099445591524212618e-02,-6.198017746954419954e-02,5.350887132952081987e-03,3.029822089719866884e-01,5.239579989403803095e-04,-2.136967224062838455e-02,1.646671654092617954e-01,-4.601348596031153843e-02,-8.032270050139686535e-02,8.912705771238232932e-03,-1.407060499501142092e-01,-8.681318934078097183e-02,7.461186579827856769e-02,-1.741924405570539902e-01,1.135336444244488402e-01,2.258266715794401414e-01,-1.350857459156437623e-02,7.371319833386942577e-02,-6.082490083813174575e-03,2.540155996408391403e-02,-1.223559398190484926e-01,3.808349879403195165e-02,-2.944568857010531476e-02,-1.758509222078707621e-02,1.266213501564869004e-01,6.376352358495862571e-02,-1.961793534929932581e-01,4.177350112646668889e-02,4.232348576896134695e-02,8.826020447416482728e-02,4.189389501387745518e-02
2.302585092994045457e+00,-4.874216240407833189e-02,1.032421433371061292e-02,-7.081003015840689474e-02,3.927354006013638460e-02,9.452071595150722538e-02,5.288517906802045476e-02,-1.331525243506838652e-01,1.589497647550200399e-01,-2.134232298993709448e-02,-6.621167801941238440e-02,-1.059067733951743473e-01,-2.140648059821831928e-01,9.212820329476889558e-02,2.225581013168008715e-01,-1.241171384387502671e-02,5.368747711269600958e-02,2.402875807475965408e-02,-7.696726813333976125e-02,-7.456895433901519765e-02,5.172894374131159489e-02,3.783263128434326272e-02,1.109340962564549227e-01,8.243722376129332396e-02,-1.010938245751140108e-01,2.294085168829917420e-01,1.428613079129802399e-01,-7.757337771849245889e-02,1.226574845949851278e-01,6.474460952983672468e-02,-1.709342580969164249e-04,-3.232075057422643949e-03,3.808349879403195165e-02,-6.062462181643502035e-02,1.359384102554262938e-02,1.747063975967842742e-01,-4.806520244842299450e-02,-1.314094280732605244e-02,6.005596864192033757e-02,-7.122332098146555435e-03,-7.210520370076840824e-02,-2.111199275578218293e-02
2.302585092994045457e+00,-1.085618677780092745e-01,1.868486061356670058e-01,-3.338366491265197800e-01,-1.029650854052431286e-01,-1.642415576728108867e-02,6.660519876339453249e-02,-1.331525243506838652e-01,1.823215567939548976e-01,-3.666878409631307151e-02,-6.621167801941238440e-02,3.500982562613892679e-02,-6.198017746954419954e-02,-1.214691035920398010e-01,2.952388091822962801e-01,-2.283278383103187759e-03,-4.792897170376658744e-02,1.565536418242484407e-01,8.032270050139683759e-02,4.025692522444945798e-03,8.912705771238232932e-03,-2.825434431334668262e-02,5.485969988985463924e-02,1.867370017633469825e-02,-1.697622872814665007e-01,2.978691982861197962e-02,2.373820238644874514e-01,-1.150026858592948509e-01,9.203899913580181058e-02,1.871136844051460024e-01,1.032950858082071210e-02,-9.554674161425685819e-02,1.521652745743812263e-01,-4.303952959564794067e-02,-5.715382756484796434e-02,6.062462181643502035e-02,4.634033241239773893e-03,-6.215725518434646324e-02,1.824119084609688302e-01,1.218821885613195349e-01,-7.210520370076840824e-02,1.785096042985975795e-01
