2.484906649788000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.004270767353638405e-02,-8.004270767353638405e-02,8.004270767353638405e-02,0.000000000000000000e+00,-8.004270767353638405e-02,8.004270767353638405e-02,-8.004270767353638405e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.004270767353638405e-02,-8.004270767353638405e-02,0.000000000000000000e+00,8.004270767353638405e-02,-8.004270767353638405e-02,8.004270767353638405e-02,-8.004270767353638405e-02,8.004270767353638405e-02,0.000000000000000000e+00,-8.004270767353638405e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.004270767353638405e-02,-8.004270767353638405e-02,1.541506798272580525e-01,-1.541506798272580525e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.004270767353638405e-02,0.000000000000000000e+00,-8.004270767353638405e-02,8.004270767353638405e-02,-8.004270767353638405e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.484906649788000355e+00,3.468894808254559953e-02,-2.420275649485785496e-02,-6.765428593381658806e-02,-3.956077881604724150e-02,-8.333794840165792417e-02,6.585410310022882241e-03,-1.216682611130763259e-01,1.473380310790650682e-02,-1.767780216111929786e-02,-1.102807572654540269e-01,8.403937855534246437e-02,-1.266698947324555735e-02,9.053510333709675895e-02,9.914269599842495673e-02,-1.958563063946308636e-02,-2.482041239031559932e-02,8.370837832975749904e-03,8.910263127975480424e-02,-9.301493658966343558e-02,3.964596365566436242e-02,4.424147996580751752e-03,4.577594562572290249e-02,-1.715885717057347160e-02,-4.994647301076116097e-02,8.984260587178638513e-02,7.026046900874542700e-02,5.525798266723300212e-02,1.676886824789732000e-02,-5.513699624277074163e-02,1.541506798272580525e-01,-1.603676406698130996e-01,2.245401981956413051e-03,7.974572927838355363e-02,-5.277802678634326700e-02,2.654707383363613324e-02,-2.253496211571164032e-03,3.430024373189418524e-02,8.510365767984165442e-02,-1.137846679140203932e-01,-4.898813124364514993e-02,8.575346761458914335e-03
2.484906649788000355e+00,1.096578837449058846e-02,-8.827277620655472889e-03,3.174931211286781407e-02,-9.658046088403246521e-02,2.597665591962617510e-02,1.228339515078414601e-01,-3.728698916586366957e-02,-4.552915606389498770e-03,-6.535482016178542630e-02,-3.891826494991463409e-02,5.292501021620638763e-02,-4.188428401822928693e-02,1.539412862844528884e-02,7.066413570210254569e-03,-1.464197191559542255e-02,-5.838000484307766247e-02,5.666617419186141535e-02,4.600859161128584979e-02,-1.184215089934730902e-01,-3.430024373189419218e-02,-6.746990222968868300e-02,1.859122163259669877e-02,-1.419433947792855810e-02,-9.508332842585785760e-02,3.217708583755369417e-02,6.708382396996968866e-02,6.298118888270949622e-02,8.586364943788292459e-02,1.464197191559542255e-02,1.541506798272580525e-01,-1.541506798272580525e-01,7.426792504486347257e-02,5.090592410843741700e-02,-8.464829497948198056e-02,4.254080021079385820e-02,-8.181075762799719375e-02,-5.064811278860220645e-02,6.941033251558800798e-03,-3.172106220197859483e-02,6.239030246914051281e-02,7.535916319734546620e-02
2.484906649788000355e+00,-1.050605757266946383e-01,-1.388822762696074326e-02,7.564850270859686809e-03,-3.989909997684348147e-02,-6.478473664596889892e-02,1.228339515078414601e-01,-1.026141883843432745e-01,8.004270767353638405e-02,-6.876789975393125809e-02,-1.726582067579059132e-02,9.332175423407840231e-02,-9.473059518528735568e-02,4.943658723867663807e-03,3.004791480843934520e-02,2.931781224390325735e-02,-2.482041239031559932e-02,1.497078820764343732e-01,7.231950145805990382e-02,-1.419183794730297654e-01,9.096641760785220687e-02,-9.099403855115800743e-02,7.981006168797344369e-02,-1.026925222431468582e-01,-6.594019938791888247e-02,3.187026819313871356e-02,-1.671113838734316834e-02,5.183502687587614177e-02,-8.458034972288183684e-03,5.548736939692711090e-03,1.006697507587323293e-01,-2.160688628288361113e-01,6.669782919345723649e-03,5.090592410843741700e-02,3.383211607962399725e-04,4.550538354304344002e-02,9.093234975902711459e-03,3.639667604555454211e-02,2.400490487947248841e-02,-2.590012043763205429e-02,9.076139256559508095e-02,6.759595925795273963e-03
2.484906649788000355e+00,-7.084496925350661223e-02,5.028598937690025722e-02,2.294032914506206888e-02,-1.069328793533527028e-02,-7.731185943446960973e-02,4.994647301076116097e-02,-1.650293238138146046e-01,8.019889837458198806e-03,-2.597665591962617510e-02,-2.395580569361796530e-02,2.796693407229298295e-02,-1.049484191043020265e-01,5.701968206798523064e-02,8.681214284859380126e-02,-1.958563063946308636e-02,-3.095253440076260742e-02,7.921580708648234825e-02,-1.031926141977932559e-02,-1.377082277077690819e-01,-3.430024373189419218e-02,4.552915606389498770e-03,5.710237852847431517e-02,0.000000000000000000e+00,-1.986419222118158273e-02,6.241513542947133009e-02,-1.433515427118045235e-02,-2.383095396588430850e-02,1.676886824789732000e-02,-2.830500549021505718e-02,8.708156062866288794e-02,-9.152146787251064231e-02,3.676601758212094673e-02,3.748519893241411549e-02,4.309403966846895445e-02,8.590212756091546165e-02,6.689985017827373981e-03,-2.505480999538514317e-02,6.941033251558800798e-03,-9.909678040226942153e-02,7.613146783344278135e-02,4.469329111810563943e-02
2.484906649788000355e+00,-4.561806603332110160e-02,-8.827277620655472889e-03,-6.765428593381658806e-02,-8.298853758506877232e-03,6.177978282703260743e-02,1.252678213517554040e-01,-1.328522379762609174e-01,3.782472230284855685e-03,-1.014727645184321514e-01,-1.399821697948031851e-01,9.035723654143348882e-02,-1.098920778281696903e-01,1.030460301192706735e-01,8.494835652049639863e-02,-4.424147996580751752e-03,-5.838000484307766247e-02,6.152216392336957995e-02,-1.948423586803575691e-03,-1.309486317819738010e-01,3.668138032341478061e-02,-3.818450824843348801e-02,8.631967307345804474e-02,-2.747338603847058330e-02,-4.901732964884913946e-03,1.275952723852924464e-01,1.940680596930355675e-02,1.762348827332754775e-03,1.055190740534228330e-02,1.477073952540416957e-02,-2.387764419759313972e-02,-1.051096580025800836e-01,9.105105486655837299e-02,1.032885153540957918e-01,-2.683199075255568444e-02,1.244456554801863513e-02,-1.096578837449058846e-02,-4.960778818558026632e-02,9.073599560887166127e-02,-1.250428164360569971e-01,2.495807614391340468e-02,5.247120914192828639e-02
2.484906649788000355e+00,-3.407895167138565856e-02,-6.532719921847959799e-02,7.564850270859686809e-03,-8.118633225558719024e-02,-8.407145536026489063e-02,1.341806826953153564e-01,-4.821069910017949933e-02,2.918904463409451033e-02,0.000000000000000000e+00,-2.620930190518912933e-02,7.247785740267670418e-02,-7.594082889888462140e-02,1.096974769105597824e-02,0.000000000000000000e+00,8.148657447266945825e-03,5.723318375230219968e-02,2.949586227850949094e-02,7.521440365279405404e-02,-1.369747207491621155e-01,8.190649400163380056e-02,-4.256067361416246420e-03,-3.887234935375907807e-02,-1.030460301192706735e-01,1.143624582050799254e-03,8.464829497948198056e-02,5.349563383990024734e-02,-5.322554885081849652e-02,8.004270767353638405e-02,5.548736939692711090e-03,8.365860483730602759e-02,-1.396469821330730277e-01,-8.370837832975749904e-03,8.880565288460195994e-02,3.383211607962399725e-04,1.221191956245568089e-02,1.251092678217391452e-02,7.324224890045465119e-03,1.765240520439587124e-02,-2.918904463409451033e-02,-1.071137195283707044e-02,4.514193943838860912e-03
2.484906649788000355e+00,-5.183502687587614177e-02,-4.309403966846895445e-02,-9.597472788223339324e-02,-5.864983914592947212e-03,-2.640593532603219967e-02,6.440171453694917836e-02,-1.283380440324220495e-01,8.333163186999884009e-02,-2.331014009014929778e-02,-1.017054105039951056e-01,9.413722316603957696e-03,-1.098920778281696903e-01,9.658046088403246521e-02,3.004791480843934520e-02,1.304757593130951299e-01,-2.293102863159243721e-03,7.921580708648234825e-02,8.908433662690506960e-02,-1.184215089934730902e-01,2.160764723250246933e-03,4.424147996580751752e-03,8.886998529419185000e-02,-2.747338603847058330e-02,-4.653339341861532918e-02,9.597472788223339324e-02,1.895830970940730678e-02,1.775607520449047974e-02,6.580989007257528889e-02,3.865324243938067506e-03,1.183475529198516202e-01,-1.841985946356974047e-01,2.077229120496322176e-02,-3.646100845514443911e-02,3.160024621833660424e-02,8.293760986827054815e-02,-9.018159546097294366e-02,-5.034129514418722584e-02,5.117521679282441283e-02,-3.172106220197859483e-02,-8.102741851111400218e-03,3.023804959191763592e-02
2.484906649788000355e+00,-4.971994480797286425e-02,-1.678312982169490736e-02,2.252730952715635560e-02,-6.213225952685413195e-02,-1.137728678896140488e-01,1.228339515078414601e-01,-1.331590556206758980e-01,-4.320269620826544532e-03,-8.652397495842173436e-02,-8.053966010142965537e-02,9.035723654143348882e-02,-4.188428401822928693e-02,9.975710592280821742e-02,2.559330279321706328e-02,8.004270767353638405e-02,-4.733784290903549075e-02,0.000000000000000000e+00,5.120290250359025436e-02,-4.469329111810564636e-02,1.054492800773460387e-01,-8.004270767353638405e-02,8.004270767353638405e-02,4.701535983328752888e-02,-3.841715423399644225e-02,8.464829497948198056e-02,-2.455297819019512315e-02,4.783835599407006145e-02,-1.297222891612704460e-02,-3.653141977393395412e-02,1.687478840141946879e-02,-1.771321810654871431e-01,0.000000000000000000e+00,8.561071319297650084e-02,-5.668136090718899067e-02,8.776591388901286428e-02,-4.163166045373041524e-02,-8.251838098174091307e-02,8.300722536618129754e-02,-1.054492800773460387e-01,7.954915963971398440e-02,7.535916319734546620e-02
2.484906649788000355e+00,1.114616200683335445e-02,-6.992603042102463196e-02,-5.261366518149511451e-02,-6.045357546935713200e-03,-2.394434176828393046e-03,3.876249614757657641e-02,-5.407011898755857693e-02,-1.581106412842610970e-02,-5.238259124565837477e-02,-8.499427211665193382e-02,1.075160937120069604e-01,-1.049484191043020265e-01,1.096974769105597824e-02,9.332175423407840231e-02,5.598701344133700381e-02,-8.410386049115643747e-02,3.409469348105452491e-02,4.488713346979193719e-03,-4.216127355022156187e-02,4.787237793938325936e-02,-2.719639650647831530e-02,3.458494800975442374e-02,4.701535983328752888e-02,1.882142674317009712e-02,1.275952723852924464e-01,-1.671113838734316834e-02,2.928539398125519846e-02,-4.267364144547620974e-02,-5.103511746811897898e-02,4.442797750823665459e-03,-9.925023811520100603e-02,4.017909717426677851e-02,6.859956727155019918e-02,-3.318449042763230161e-02,4.550538354304344002e-02,-6.280081525036672330e-02,4.522395366621001500e-02,9.073599560887166127e-02,-1.569130846291957315e-01,6.478473664596889892e-02,8.673797118974177489e-02
